الصفحة,العنوان,الكاتب,الردود,المشاهدات,آخر_مشاركة,الرابط
185,علمونا الرسم و دو ،غي، مي، فا ،صول ،لا سي ، دو,محمد مصطفى الحبيب,17,"2,336",2014-12-0812:56محمد مصطفى الحبيب,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1718548
186,من اقوال أوسكار وايلد. ما هي تعليقاتكم,syrus,46,"7,325",2014-12-0812:52sara_marwa,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=453015
186,أكتب نصيحة لمن بعدك,شرايط عاشور,43,"2,887",2014-12-0811:39تاج الايمان,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1648904
186,تخيل النجاح,أَحمــد,15,"1,106",2014-12-0721:59سماح 2,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1698863
186,سلسلة عصر الاستيقاظ كاملة: كشف المخططات الماسونية واليهودية -,ضآحكة مستبشرة,19,"6,937",2014-12-0721:34ضآحكة مستبشرة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1142784
186,// واخيرا قررت قرار نهائي بمادا تنصحوني احبتي في الله,أبو عبد الرحمان.,-,-,N/A,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1720023
186,خلّد توقيعك/ صورتك الرمزية في ذاكرة المنتدى,rola.29,60,"5,915",2014-12-0616:48نميرة 08,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1051288
186,حكاية وصولي الى قسم المواضيع العام,نارينا,36,"2,350",2014-12-0615:29نارينا,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1717666
186,انصحوا انفسكم قبل ماتنصحوني,Mمرمورة,11,"1,034",2014-12-0608:54تاييد,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1688163
186,// اقطع دراعي من خيمة الشعراء الى الاجتماعي لو شكلت متل هدا ؟,أبو عبد الرحمان.,13,841,2014-12-0521:46أبو عبد الرحمان.,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1719655
186,●• انا اعترف لكنني تغيرت •● قاموس جديد,حمزة,16,"1,028",2014-12-0520:45حمزة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1719510
186,ان كان هذا المقطع فى الجزائر فقل سلاما,nassim1,9,"1,517",2014-12-0518:10nassim1,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1719400
186,المريض هل يجوز اخفاء مرضه عنه,حمزة,35,"3,038",2014-12-0515:34حمزة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1717394
186,لا ركود بعد اليوم,حمزة,48,"3,341",2014-12-0515:33حمزة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1713262
186,لمن تحب أن تقرأ.... من أعضاء المنتدى,Mمرمورة,77,"4,630",2014-12-0514:24أبو عبد الرحمان.,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1654560
186,۞ دُكََآنَة ! ۞,طُمآح الذُؤابة,97,"6,563",2014-12-0512:32راية الاسلام1,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1683923
186,فيها ان .... :d :d,عبدالله 25,22,"1,275",2014-12-0420:30عبدالله 25,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1637044
186,كتمان الأسرار,سعد606,4,743,2014-12-0419:42لمسة ابداع,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1719097
186,نحن بمنتدى مختلط فهل نعطيه حقه,تاييد,10,885,2014-12-0419:36تاييد,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1718332
186,المجنون الذي ابكى العقلاء,belboul,14,"1,667",2014-12-0416:28الفآرسُ المُلثَم,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1697089
186,~ كـُن فاصلـة ( ، ) ولا تكـُن نقطـة ( . ) ~,معاذ1,9,897,2014-12-0415:42kamilya02,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1713042
186,هل تقبل الزواج بمطلقة؟؟؟؟,مسلم سني,15,"1,544",2014-12-0411:53ana.dz,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1161403
186,كلمات ليست ككل الكلمات,مريم الصابرة,37,"2,387",2014-12-0322:52مريم الصابرة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1718367
186,♥ ۝ண أقـــوال جميـلــة لعيــونــــكـم ண۝ ♥,معاذ1,2,494,2014-12-0322:06⋟صقر☬الأندلس⋞,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1718727
186,اللهم اجعلنا عند البلاء من الصابرين,BAROUD,7,"1,350",2014-12-0321:11abedalkader,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1718337
186,جزائر العزة والكرامة....,عابد لله,5,"1,427",2014-12-0318:09عابد لله,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1718636
186,كلمات من الواقع الافتراضى,عبد الرؤوف24,6,"1,289",2014-12-0311:32first first,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1677894
186,اَلسُّؤَاَلْ الاصعب اين سعادتنا,espoire,15,"1,779",2014-12-0222:59espoire,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1717986
186,مدو أيديكم لبناء منزل سوف يتهدم,مريم الصابرة,79,"4,405",2014-12-0222:53مريم الصابرة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1717222
186,من أي زاوية ينظرون ؟؟,أمل الحياه&,15,"1,953",2014-12-0221:47حمزة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1718305
186,لكم التعليق,بصمة لاتنسى,41,"2,164",2014-12-0221:38بصمة لاتنسى,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1717560
187,منذ اكتشافنا ل No Disc  عظم الله أجرنا في بقيتنا,محمد مصطفى الحبيب,7,"1,642",2014-12-0221:19محمد مصطفى الحبيب,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1718008
187,★ ‏★ ‏جاك المرسول... اتكلم ما تخليهاش في قلبك ★ ‏★ ‏,أنور الزناتي,4,"2,017",2014-12-0217:18ana.dz,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1718186
187,{أجمل ما قرأت من (أقوال وحكم) في النجاح وتطوير الذات},منار العلم,4,"1,359",2014-12-0215:56منار العلم,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1715528
187,<<(( كلمـــــات تـخـــــاطب العقـــــــل ))>>,معاذ1,3,530,2014-12-0215:16أمل الحياه&,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1717629
187,لاي ذنب قتلوا,فاطمة الزهراء 29,14,963,2014-12-0214:06ana.dz,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1239015
187,لمن تكتب مواضيعك يا عضو؟,""" أبو عبود""",11,"1,461","2014-12-0120:51"" أبو عبود""",https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1712880
187,كوراكني يريد أن يسقط الامبراطور,الامبراطور32,17,"9,724",2014-12-0120:13romata15,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=477412
187,♥۩♥۩♥ مفاتيـح يصعب علينا إمتلاكها ♥۩♥۩♥,معاذ1,7,"1,330",2014-12-0118:35زرقـآء اليمآمـة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1710607
187,//رسالة إلى الشباب // ( آخر مواضيعي ),chamam,6,839,2014-12-0116:31first first,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1418218
187,اقتراح سيرضي المرأة الصالحة ...,Audin zin,3,"1,045",2014-12-0116:05Audin zin,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1717445
187,من وحـــ~~ـــــ ـــي أإالـــكلــــ  ْ ْ ْ ـــمـ,-تيتو-تقي الدين,5,"1,372",2014-12-0115:47بصمة لاتنسى,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1713116
187,حكم وجماليات !!,Emir Abdelkader,10,"1,137",2014-12-0115:34Emir Abdelkader,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1717376
187,التخاطر عن بعد,لمسة ابداع,14,"1,156",2014-12-0112:43لمسة ابداع,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1711254
187,إستراحة  ..........,نورسين.داية,7,"1,352",2014-12-0106:53نورسين.داية,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1713176
187,//صدقت يا أحلام // مواسم لاعلاقة لها بالفصول .,chamam,7,"1,034",2014-11-3021:54optimism,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1662278
187,ما أجمل أيام العزوبة ( كتبها شمام يوم .22/02/2012).,chamam,13,"1,039",2014-11-3019:50عبد الرؤوف24,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1544803
187,اقتراح سيرضي المرأة الصالحة ...,محمد مصطفى الحبيب,7,782,2014-11-3019:12أناييس الربيع,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1716347
187,فاطلب حريتك في غير هذا المكان,abedalkader,3,563,2014-11-3019:06أمل الحياه&,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1716346
187,لمــاذا كل شئ نحـــــــــبه ... نتـــــــــوقع ضيــــــــــــاعه. ...؟ .. ..,شذا العطور15,126,"6,232",2014-11-3019:00شذا العطور15,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1290958
187,فيا هاجر القران أترى فى هجره الا القيود حول الاعناق,شذا العطور15,6,615,2014-11-3018:56شذا العطور15,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1466932
187,// موسم جني الزيتون شاركونا يا اخوان //,أبو عبد الرحمان.,20,"1,878",2014-11-3018:52محمد مصطفى الحبيب,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1715416
187,/// جنون البقر /// الله يحفظ ويستر ......,chamam,13,825,2014-11-3017:18محمد مصطفى الحبيب,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1542309
187,وتـَبقـى ساعة الوداع مُؤثــرة ...( الغُربـة ),staifia,0,761,2014-11-3016:48staifia,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1715485
187,كنت قد قررت,همسات ايمانية,73,"3,829",2014-11-3016:45محمد مصطفى الحبيب,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1710958
187,//لمادا نحن شعب مختلف تماما ..راسي حبس خلاص //,chamam,23,"1,505",2014-11-3016:41أبو عبد الرحمان.,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1545649
187,مادا تختار ..ليقودك ... ميزان الأوزان ..,chamam,21,"1,701",2014-11-3016:36أبو عبد الرحمان.,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1596218
187,السؤال الدي حيرنى واتمنى ان اجد له اجابة,chamam,22,"1,549",2014-11-3016:33أبو عبد الرحمان.,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=839026
187,أسوء ايامي المتعارف عليها محليا ..هل تعانون من المشكلة؟,chamam,42,"4,544",2014-11-3016:30أبو عبد الرحمان.,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1661164
187,عمري 19 سنة وأريد الدراسة في روسيا؟اكيد نقاش حول الغربة,محب الخضر,15,"5,943",2014-11-3013:19تاج الايمان,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1704910
187,كرسي الاعتراف,magister,21,"1,301",2014-11-3012:33شمس الاصيل هالة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1711612
188,يحدث هذا في اليابان,medounis,15,"1,248",2014-11-3011:39صدفات,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1707113
188,أريد منكم توضيحا ..,وسيمツ,16,"1,903",2014-11-2923:13حمزة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1713787
188,دعوة عامة,minina2601,2,534,2014-11-2923:02minina2601,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1713993
188,تمنع ازدواجية الوظيفة على الفقراء و المساكين فقط.,محمد مصطفى الحبيب,3,"1,277",2014-11-2921:07محمد مصطفى الحبيب,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1713326
188,مهنة المحامي كيف تراها من منظورك الخاص شاركونا,أبوا عبد الرحمان,31,"1,479",2014-11-2920:19أبو عبد الرحمان.,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1711445
188,بيعك لهذه السلع أفضل من بيع الرجال لها,محمد مصطفى الحبيب,42,"2,210",2014-11-2916:16محمد مصطفى الحبيب,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1711451
188,[ سـآحة ذكريـآت البكــآلوريا .رسمنــآها معـــا ] ‏,حمزة,31,"3,479",2014-11-2914:39حمزة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1708836
188,♠♣۩♣♠ تريد أن تعرف المرأة الفاضلة ؟ ♠♣۩♣♠,معاذ1,4,621,2014-11-2911:26معاذ1,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1710023
188,هل تعلمين ان عطرك....,تاييد,43,"2,912",2014-11-2909:53تاييد,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1711346
188,"×× ذهبتُ للطبيبْ أريـــه حـــآلي ,,وهل يدري الطَّبيب بما جرى لي؟!,××",سماح 2,22,"1,435",2014-11-2821:58سماح 2,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1710147
188,صورة نادرة,مطالب السمو,13,926,2014-11-2821:37أبو عبد الرحمان.,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1712388
188,حكمة رجل,صفاء الندى,4,"1,319",2014-11-2820:22صفاء الندى,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1711423
188,سألوني عن اسمي وعمري وعنواني,قمر الصحراء,15,"1,275",2014-11-2820:06قمر الصحراء,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1441630
188,هل تصدق هذا؟؟؟,""" أبو عبود""",6,993,2014-11-2820:02نارينا,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1711676
188,هي لعبة ثم الإدمان ؟؟؟؟,نورسين.داية,12,827,2014-11-2819:41هتوف أمل,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1711849
188,موضوع مخيف.......,وحي المساء,25,"1,341",2014-11-2817:19زرقـآء اليمآمـة,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1588584
188,اقتراح,""" أبو عبود""",11,707,"2014-11-2723:51"" أبو عبود""",https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1710699
188,المسؤول أم المسعور ؟؟,رأي شجاع,3,625,2014-11-2722:36أَحمــد,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1711610
188,جزائري وأفتخر,*أيوب 99*,3,603,2014-11-2718:30الأستاذ *قداري*,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1710176
188,يوم للتسامح,""" أبو عبود""",18,"1,775",2014-11-2700:20غصن البآن,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1710369
188,نطالب بقانون عقوبات للمراة,Dinho,7,760,2014-11-2619:13راية الاسلام1,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=1710651
188,ظاهرة اصطياد الفتيات في بعض المنتديات,ب.علي,85,"5,792",2014-11-2617:12ب.علي,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=228676
188,كلام من القلب ....,ب.علي,8,"1,549",2014-11-2617:04ب.علي,https://www.djelfa.info/vb/showthread.php?s=575e00653a92ed354d40ed42f51aa9e6&t=226944
